198011.9990768,4.66234545835828e-09,-2.22044604925031e-16
198101.99907638,4.66234479228989e-09,-2.22044604925031e-16
198205.999070999,0.00279999558890519,-2.22044604925031e-16
198165.999076082,4.66234412619253e-09,0.0021102529478679
198178.999071125,0.0027999955889048,0.642469555407168
198146.999018475,0.0321999954840494,0.255496214361827
198096.999023862,0.0293999954938559,0.00509251362950684
198147.99901847,0.0321999954840496,0.444282385873963
198148.999018465,0.0321999954840494,0.612333320728579
198149.999018461,0.0321999954840493,0.72492826961466
198150.999018456,0.0321999954840496,0.758140819888594
198151.999018451,0.0321999954840494,0.735540640267836
198152.999018446,0.03219999548405,0.6159583176943
198153.999018441,0.0321999954840492,0.460691710980056
198154.999018436,0.0321999954840498,0.305119039231672
198179.99907112,0.00279999558890439,0.6967893796406
198155.999018431,0.0321999954840496,0.181819238889809
198156.999018426,0.03219999548405,0.105772804293019
198097.999023857,0.0293999954938563,0.00983962111898378
198157.999018421,0.0321999954840495,0.070440267261349
198158.999018416,0.03219999548405,0.0146506185805829
198159.999018411,0.0321999954840494,0.00975353715254379
198160.999018406,0.0321999954840498,0.00757278124899836
198161.999018401,0.0321999954840493,0.00433779840244253
198162.999018396,0.0321999954840489,0.0024265931509974
198163.999018391,0.0321999954840491,0.0018927848442373
198180.999071116,0.00279999558890483,0.665045681713532
198164.999018386,0.0321999954840498,0.00170131850017564
198165.999018381,0.0321999954840495,0.0011729188757661
198166.999018376,0.0321999954840495,0.00118587481703358
198098.999023852,0.0293999954938568,0.0174810408315887
198167.999018371,0.0321999954840502,0.00331206478630975
198168.999018366,0.0321999954840498,0.000371805637326934
198169.999018361,0.0321999954840497,0.000442072039779319
198170.999018357,0.0321999954840499,0.000850252572532103
198171.999018351,0.0321999954840493,0.00213306178245722
198172.999018347,0.0321999954840497,0.00454954300907239
198181.999071111,0.00279999558890483,0.557865398874445
198173.999018342,0.0321999954840493,0.00735211865698657
198174.999018337,0.0321999954840497,0.010820214818171
198175.999018332,0.0321999954840499,0.0152233164295234
198176.999018327,0.0321999954840493,0.0225104663282012
198099.999023847,0.029399995493857,0.0236161332167316
198177.999018322,0.03219999548405,0.0301680761137914
198178.999018317,0.0321999954840493,0.0450088659931368
198179.999018312,0.03219999548405,0.0486832433422702
198180.999018307,0.0321999954840497,0.0578466952442415
198181.999018302,0.0321999954840502,0.0692171923199744
198182.999071106,0.00279999558890443,0.396515271186854
198182.999018297,0.0321999954840499,0.0767424955652811
198183.999018292,0.0321999954840495,0.0871937350143476
198184.999018287,0.0321999954840502,0.0972383533214363
198185.999018282,0.0321999954840497,0.0974932085851305
198186.999018277,0.0321999954840495,0.100820770364168
198100.999023842,0.0293999954938567,0.0615843700103805
198187.999018272,0.0321999954840499,0.0952156823845671
198188.999018267,0.03219999548405,0.0815138537633964
198189.999018262,0.0321999954840497,0.0662850669214441
198190.999018257,0.0321999954840493,0.0856554955289003
198183.999071102,0.00279999558890414,0.239697472641623
198191.999018253,0.0321999954840499,0.0428695637879143
198192.999018248,0.0321999954840501,0.0293125333233965
198193.999018243,0.0321999954840499,0.0239390396979847
198194.999018238,0.0321999954840493,0.0220104785683561
198195.999018233,0.0321999954840497,0.0204810886547812
