owndeg1,owndeg2,owndeg3,owndeg4
1.2962470542407e-07,0.999866636854582,0.000133233520712584,8.58705273204695e-312
2.55178857906729e-07,0.999615774665514,0.000383970155628443,8.67767743253954e-312
0.999804336071518,0.000195663928481608,8.73222553454232e-312,8.73222553454232e-312
8.77596216627615e-312,0.99927961860601,0.000720381393989948,8.77596216627615e-312
8.87971387521645e-312,0.998710867265376,0.00128913273462383,8.87971387521645e-312
8.99680992803566e-312,0.998052843519025,0.0019471564809745,8.99680992803566e-312
9.11668087408764e-312,0.99687465319027,0.00312534680973026,9.11668087408764e-312
0.00277883392204912,0.99715014066249,7.10254154610841e-05,8.43391711067153e-312
5.99669052682486e-06,0.995509621356647,0.0044843819528265,9.25072628491519e-312
1.42739894744458e-05,0.992380805573475,0.00760492043705047,9.38262683265497e-312
7.21394497637615e-05,0.99148049823688,0.00844736231335659,9.48259519987605e-312
1.2937634129753e-05,0.989286640613705,0.0107004217521653,9.62221528378437e-312
9.78826181522643e-05,0.986831535908376,0.0130705814734719,9.70121073900158e-312
0.999720967950213,0.000279032049787334,8.69279582828365e-312,8.69279582828365e-312
0.000103915764738286,0.984683174213493,0.0152129100217687,9.78628849911848e-312
0.000202899812581066,0.981838501616388,0.0179585985710305,9.85209335860183e-312
0.000514013479260778,0.980472411383457,0.0190135751372826,9.87305602610019e-312
0.000817906467044193,0.980022581573055,0.0191595119599008,9.8882484266133e-312
0.00168315561275354,0.980428520377885,0.0178883240093615,9.87012447831204e-312
0.0103792476129795,0.989550122249507,7.06301375132941e-05,8.47134774586558e-312
0.00224041910942841,0.982554035169873,0.0152055457206981,9.81102766475118e-312
0.0024659795243441,0.985555949580888,0.0119780708947682,9.73367267794069e-312
0.00277478642316839,0.989629233931465,0.0075959796453674,9.62342474708826e-312
0.00878606819177343,0.985884250756761,0.00532968105146535,9.50003056887188e-312
0.999741823055041,0.000258176944958842,8.65967045926011e-312,8.65967045926011e-312
0.00284178259394856,0.994528784403439,0.0026294330026129,9.38833920656438e-312
0.00246843811775816,0.996193355925111,0.00133820595713022,9.2761525893654e-312
0.00251996324837949,0.996906785079575,0.000573251672045709,9.21202173171979e-312
0.00282889079059161,0.996893630964296,0.000277478245112409,9.18177095551572e-312
0.00273835499796648,0.997065063370637,0.000196581631396314,9.21919719427156e-312
0.0051959372442149,0.994587374704478,0.000216688051307372,9.31319995063965e-312
1,9.79374980876955e-312,9.79374980876955e-312,9.79374980876955e-312
0.000112787855142171,0.998182551702049,0.00170466044280932,8.22956664371699e-312
0.0612081575199069,0.623826138245997,0.314965704234096,1.40404414377948e-311
0.0680585483873271,0.701138153962776,0.230803297649897,1.38731601779039e-311
0.99972709264252,0.00027290735748022,8.63315136647684e-312,8.63315136647684e-312
0.07032295736507,0.757255869151699,0.172421173483231,1.37355380358089e-311
0.0839718157613617,0.800901453092745,0.115126731145893,1.33382912955124e-311
0.10614699449137,0.823835569255624,0.0700174362530068,1.29699958226857e-311
0.126375106049889,0.832046293306496,0.0415786006436151,1.26545381800079e-311
0.148223749395435,0.828763870862922,0.0230123797416435,1.24410895129301e-311
0.188469857482441,0.800287380528257,0.0112427619893027,1.0877140678831e-311
0.215813967140424,0.777043896598041,0.00714213626153556,1.12152778981785e-311
0.244329103476448,0.752972556565706,0.00269833995784563,9.97611649935652e-312
0.000134676041017787,0.998775619589432,0.00108970436955095,8.23197440565658e-312
0.257764046034528,0.740133237659179,0.0021027163062935,1.11354987034504e-311
0.999755100292223,0.000244899707777536,8.61457243777642e-312,8.61457243777642e-312
0.256450639620815,0.741728434039788,0.0018209263393964,1.21026592988652e-311
0.258882065632763,0.73928407650708,0.0018338578601571,1.20899038901936e-311
2.78499547449524e-06,0.999141511957876,0.000855703046649732,8.25117929924587e-312
0.000220636030486792,0.99941827558308,0.00036108838643345,8.29680225202486e-312
0.000157158394000814,0.999507892778972,0.000334948827027197,8.33562650850222e-312
0.000405902361715814,0.999316163865721,0.000277933772563065,8.39256303667665e-312
0.000357965863269026,0.999414610010642,0.00022742412608928,8.45722804107326e-312
0.000496586293649305,0.999335774572649,0.000167639133702149,8.54647175524068e-312
0.00058269093359913,0.999396037052509,2.12720138917756e-05,8.65880572242967e-312
0.000369468651059602,0.999598912157648,3.16191912919736e-05,8.82091228268709e-312
0.99977033338931,0.000229666610690285,8.581737214332e-312,8.581737214332e-312
1,8.43635818840128e-312,8.43635818840128e-312,8.43635818840128e-312
5.5378879168481e-05,0.999696108843816,0.000248512277015713,9.05506357662571e-312
2.4533473515075e-05,0.998249410301564,0.00172605622492053,9.38039162360167e-312
1.65931341432203e-06,0.992825904074188,0.00717243661239819,9.86334620211411e-312
3.69620054249083e-07,0.977410074131648,0.022589556248298,1.04976106976782e-311
6.74915327052738e-07,0.942450221130583,0.0575491039540906,1.12437751012913e-311
1.38626276007339e-05,0.878236857174655,0.121749280197744,1.20051531944691e-311
2.45347234956977e-05,0.781844151317096,0.218131313959409,1.26429757228181e-311
2.69139859961647e-05,0.659025971895172,0.340947114118832,1.30819084374213e-311
5.89964693658342e-05,0.521819857442604,0.47812114608803,1.32110488828408e-311
1.00241016870622e-311,1.00241016870622e-311,1.00241016870622e-311,1
5.77985241235121e-05,0.384366735402957,0.61557546607292,1.3071126918731e-311
1,9.24047252542344e-312,9.24047252542344e-312,9.24047252542344e-312
6.49921525818554e-05,0.255551283032656,0.744383724814763,1.26692666727559e-311
5.10490900522125e-05,0.150299610535564,0.849649340374384,1.20120198622818e-311
9.22285551273152e-06,0.0765596132248237,0.923431163919664,1.12548258667668e-311
1.30078431662041e-06,0.0306121582830884,0.969386540932595,1.04628347625392e-311
1.12232842988105e-05,0.0108182949275532,0.989170481788148,9.78608524556114e-312
2.7967216284527e-05,0.00299291672177329,0.996979116061942,9.26851437278066e-312
2.75778930104617e-07,0.000664643267802748,0.999335080953267,8.91389696461859e-312
1.28549716773985e-07,0.00014133335105313,0.99985853809923,8.65402381832937e-312
0.999995065819575,5.0524640878801e-07,9.66137620502651e-312,4.42893401586015e-06
0.999768479638229,0.000231520361770886,8.56655882349e-312,8.56655882349e-312
1.47907984452235e-07,3.26272446665719e-05,0.999967224847349,8.5239375122198e-312
3.30509463818531e-07,7.62324130611442e-05,0.999923437077475,8.40393948858554e-312
1,9.130322237481e-312,9.130322237481e-312,9.130322237481e-312
2.19805987660371e-07,0.000273365318407922,0.999726414875604,8.34549036189504e-312
1.73264985782762e-07,0.000336132889648085,0.999663693845366,8.3117044823939e-312
8.28750755033424e-312,0.000379163730834648,0.999620836269165,8.28750755033424e-312
8.27895399209212e-312,0.000364672646405795,0.999635327353594,8.27895399209212e-312
8.29063025426007e-312,0.000380783670279661,0.99961921632972,8.29063025426007e-312
8.31899010799789e-312,0.000337915330546641,0.999662084669453,8.31899010799789e-312
8.36115953411115e-312,0.000286054358904797,0.999713945641095,8.36115953411115e-312
0.999829498133072,0.000170501866927854,8.57305645885972e-312,8.57305645885972e-312
8.40035975123498e-312,0.000252133095365716,0.999747866904634,8.40035975123498e-312
1.2206828279307e-07,0.00010916884920125,0.999890709082516,8.4863318100963e-312
8.60909520821556e-312,0.000151894329310715,0.999848105670689,8.60909520821556e-312
1,1.00189241090369e-311,1.00189241090369e-311,1.00189241090369e-311
8.7423412259516e-312,0.000148101527403363,0.999851898472597,8.7423412259516e-312
7.15872596215209e-08,0.000143620888890251,0.99985630752385,8.9231076108863e-312
3.54238814259519e-07,0.000353339602335731,0.99964630615885,9.19436268848981e-312
2.70940482590963e-07,0.00171305631103722,0.99828667274848,9.58543542279786e-312
3.20877765061419e-07,0.00725003481240126,0.992749644309834,1.01418209292824e-311
7.59225313815705e-05,0.0236613636678784,0.97626271380074,1.08668367626002e-311
0.999930482636612,6.95173633878158e-05,8.55677299277599e-312,8.55677299277599e-312
0.000186810001347226,0.0612132886558668,0.938599901342786,1.1734300544579e-311
0.00365300628785325,0.13308873479601,0.863258258916137,1.25600097796301e-311
0.00645494595339428,0.239597389336423,0.753947664710183,1.32078150697122e-311
0.0118957398164196,0.36721917260518,0.6208850875784,1.35575739630261e-311
1,9.89243244038865e-312,9.89243244038865e-312,9.89243244038865e-312
0.01147303797108,0.509963282642528,0.478563679386392,1.36169881364135e-311
0.0111391947352227,0.649373163577904,0.339487641686874,1.33847929896646e-311
0.0104391784786631,0.776402605617741,0.213158215903596,1.27997062748284e-311
0.0172821062763978,0.865380163771441,0.117337729952161,1.19789419824183e-311
0.00594972108857227,0.938371764564595,0.0556785143468328,1.11755998246009e-311
0.999925644506941,7.43554930591991e-05,8.57471893113708e-312,8.57471893113708e-312
0.00320336253695326,0.975964070322341,0.0208325671407058,1.03811998399778e-311
0.00205858332584882,0.991493976344955,0.00644744032919671,9.72354924805531e-312
0.00158965083458898,0.9967658357078,0.00164451345761097,9.25918938746474e-312
0.000264177144437714,0.999314526021933,0.000421296833630004,8.93831592978938e-312
3.82059196928368e-05,0.999809610865124,0.000152183215182812,8.74411746889418e-312
1,9.75415631164167e-312,9.75415631164167e-312,9.75415631164167e-312
9.54398250141125e-07,0.999913396696182,8.56489055677401e-05,8.62761428863958e-312
1.5208667078896e-06,0.999954140317288,4.43388160038756e-05,8.57887930292268e-312
1.83743512127694e-06,0.999921492534289,7.66700305894376e-05,8.54999881713518e-312
6.67427842497905e-07,0.999923717969618,7.56146025390694e-05,8.56121734339611e-312
0.999926447478207,7.35525217931912e-05,8.59810615859454e-312,8.59810615859454e-312
4.93476596622068e-07,0.999955573316823,4.39332065805126e-05,8.59871811517593e-312
3.37527682419275e-07,0.999921135443717,7.85270286013391e-05,8.65509941531726e-312
2.19186317494634e-05,0.99981081580317,0.000167265565081024,8.72993470254107e-312
5.89206490327435e-06,0.999609680673685,0.000384427261412082,8.81517940282513e-312
1.76557959700625e-06,0.998966832192157,0.0010314022282466,8.96142288025351e-312
3.2252964387149e-07,0.997817624691557,0.00218205277879911,9.12511716708882e-312
1,9.6422592283537e-312,9.6422592283537e-312,9.6422592283537e-312
9.31094370093622e-312,0.995742873461186,0.00425712653881453,9.31094370093622e-312
3.15917843654004e-07,0.992959506652822,0.00704017742933431,9.51397240579261e-312
9.7728337986816e-312,0.986935146887625,0.0130648531123753,9.7728337986816e-312
0.99992697988604,7.3020113960538e-05,8.60814316916535e-312,8.60814316916535e-312
2.69801029824231e-07,0.980092759769141,0.019906970429829,1.00144152754291e-311
1.02766637161043e-311,0.970481925022691,0.0295180749773093,1.02766637161043e-311
1.09406720984093e-07,0.960382610681624,0.0396172799116542,1.05264832003728e-311
1.67945800457594e-07,0.948867365568461,0.0511324664857392,1.07657690020356e-311
7.26229249883097e-07,0.93567873372731,0.0643205400434405,1.1010200220896e-311
2.28358940672838e-05,0.922377559973631,0.0775996041323022,1.11992603517034e-311
0.000109765374114434,0.907622474205894,0.0922677604199914,1.13746385325733e-311
1,9.5318344152116e-312,9.5318344152116e-312,9.5318344152116e-312
0.000222447382566014,0.893927853910549,0.105849698706885,1.14966716321085e-311
0.000254607369769724,0.885248503434323,0.114496889195907,1.15952929786243e-311
1,8.63451372551926e-312,8.63451372551926e-312,8.63451372551926e-312
0.000340123973768737,0.877450134883204,0.122209741143027,1.16704504394501e-311
0.000301365042420488,0.874083228197473,0.125615406760106,1.16817530284659e-311
0.000386244044230779,0.875389280849607,0.124224475106163,1.16396393770529e-311
0.000388353530507976,0.883909736956578,0.115701909512914,1.15893477087208e-311
0.00122515447716555,0.895969977680373,0.102804867842462,1.14568152785789e-311
0.00114045409866232,0.912556025213614,0.0863035206877235,1.12854381126324e-311
0.00113187227768714,0.930450033538553,0.0684180941837606,1.10842955885905e-311
0.000879990658185567,0.948738290859994,0.0503817184818206,1.08488000037433e-311
1,9.42953159467155e-312,9.42953159467155e-312,9.42953159467155e-312
0.000901419140337113,0.96452890041753,0.0345696804421326,1.05820655579265e-311
1,8.67929152045438e-312,8.67929152045438e-312,8.67929152045438e-312
0.000668491565213475,0.9780974488012,0.0212340596335863,1.03058873999288e-311
0.000794899043712391,0.98593910606263,0.0132659948936575,1.00745165544822e-311
0.000605609451953602,0.992990263207324,0.00640412734072289,9.87768796466649e-312
0.00126997976838613,0.994944147627169,0.00378587260444533,9.75565063996588e-312
0.00303609282897689,0.994655125184827,0.00230878198619605,9.70054164035378e-312
0.00939722951349812,0.989121299300111,0.00148147118639068,9.73886609183714e-312
0.0169150859592586,0.981937363582619,0.00114755045812269,9.86203340450609e-312
0.0328706146002104,0.964435495737701,0.00269388966208807,1.01284152030187e-311
0.058680359248278,0.940232748214022,0.00108689253770061,1.03554905966271e-311
1,9.3566353073827e-312,9.3566353073827e-312,9.3566353073827e-312
1,8.71520777995354e-312,8.71520777995354e-312,8.71520777995354e-312
0.0955805949528611,0.903279422616321,0.00113998243081822,1.06700382977703e-311
0.144740443539632,0.854263484750488,0.000996071709880155,1.10277926883701e-311
0.201757514047893,0.797114946792007,0.00112753916010014,1.13580340564764e-311
0.282253011692779,0.717092825684094,0.000654162623126919,1.03687878499483e-311
0.339971283970939,0.65949746050958,0.000531255519480971,1.09520847101752e-311
0.384963657759208,0.614804411336577,0.000231930904215612,9.92393046342854e-312
0.412164965379395,0.587676654728141,0.000158379892463858,1.11422752055772e-311
0.425441277757524,0.574447826423981,0.000110895818494624,1.21460492127298e-311
0.425646736625273,0.574234761703547,0.000118501671180843,1.21438085178186e-311
1,1.06675940460294e-311,1.06675940460294e-311,1.06675940460294e-311
1,8.78124538603051e-312,8.78124538603051e-312,8.78124538603051e-312
1,9.28414620714169e-312,9.28414620714169e-312,9.28414620714169e-312
1,1.06733803785324e-311,1.06733803785324e-311,1.06733803785324e-311
1,9.80506265008226e-312,9.80506265008226e-312,9.80506265008226e-312
1,8.44290716884167e-312,8.44290716884167e-312,8.44290716884167e-312
1,9.25056449780825e-312,9.25056449780825e-312,9.25056449780825e-312
1,9.1258705588891e-312,9.1258705588891e-312,9.1258705588891e-312
1,1.00206347530754e-311,1.00206347530754e-311,1.00206347530754e-311
1,9.88572930724744e-312,9.88572930724744e-312,9.88572930724744e-312
1,9.75183193904545e-312,9.75183193904545e-312,9.75183193904545e-312
1,9.64189268917844e-312,9.64189268917844e-312,9.64189268917844e-312
0.999995771278964,1.16194173680635e-06,9.60218294384869e-312,3.06677929958443e-06
0.999340678572982,0.000659321427018552,9.79039249534593e-312,9.79039249534593e-312
1,9.53702896926335e-312,9.53702896926335e-312,9.53702896926335e-312
1,9.22419258185979e-312,9.22419258185979e-312,9.22419258185979e-312
1,9.44283687674226e-312,9.44283687674226e-312,9.44283687674226e-312
1,9.37452880593235e-312,9.37452880593235e-312,9.37452880593235e-312
1,9.29668622889306e-312,9.29668622889306e-312,9.29668622889306e-312
1,9.22667994135689e-312,9.22667994135689e-312,9.22667994135689e-312
1,9.17794042730602e-312,9.17794042730602e-312,9.17794042730602e-312
1,9.14213982684038e-312,9.14213982684038e-312,9.14213982684038e-312
1,9.10346305953625e-312,9.10346305953625e-312,9.10346305953625e-312
1,9.07219377131646e-312,9.07219377131646e-312,9.07219377131646e-312
8.15366014036066e-312,8.15366014036066e-312,8.15366014036066e-312,1
1,9.04068661578931e-312,9.04068661578931e-312,9.04068661578931e-312
1,9.01221527305554e-312,9.01221527305554e-312,9.01221527305554e-312
1,9.15623595741887e-312,9.15623595741887e-312,9.15623595741887e-312
0.999999873299954,1.26700045898709e-07,9.00081917502644e-312,9.00081917502644e-312
0.999999385190883,6.14809116920314e-07,8.98808248111678e-312,8.98808248111678e-312
0.999999483628565,5.16371435128352e-07,8.98656311013165e-312,8.98656311013165e-312
0.999998833752342,1.16624765798402e-06,8.99424729957908e-312,8.99424729957908e-312
0.999952386878761,4.76131212386825e-05,8.99322117887338e-312,8.99322117887338e-312
0.999865259384989,0.000134740615011288,8.99398669658609e-312,8.99398669658609e-312
0.999057779537206,0.000942220462794527,9.01461708842595e-312,9.01461708842595e-312
0.999965473926369,3.45260736307488e-05,8.52611945462303e-312,8.52611945462303e-312
0.99774310768071,0.00225689231929041,9.01809926195655e-312,9.01809926195655e-312
0.997395274416723,0.0026047255832766,9.0410799498392e-312,9.0410799498392e-312
0.996194870051068,0.00380512994893208,9.05616401190922e-312,9.05616401190922e-312
1,9.11943012195868e-312,9.11943012195868e-312,9.11943012195868e-312
0.995089699047163,0.00491030095283691,9.09060312486917e-312,9.09060312486917e-312
0.993389662477019,0.00661033752298113,9.10951260460302e-312,9.10951260460302e-312
0.991616454530986,0.00838354546901355,9.15930184218972e-312,9.15930184218972e-312
0.980083104143819,0.0199168958561809,9.16912703579554e-312,9.16912703579554e-312
0.983065585599929,0.0169344144000712,9.24528064995812e-312,9.24528064995812e-312
0.978667310145792,0.0213326898542079,9.2997720845977e-312,9.2997720845977e-312
0.999983071910156,1.692808984359e-05,8.53861165498486e-312,8.53861165498486e-312
0.971628006020842,0.0283719939791579,9.36603676099256e-312,9.36603676099256e-312
0.965884605370925,0.0341153946290751,9.42391669778958e-312,9.42391669778958e-312
0.954769309413802,0.0452306905861982,9.46123165623291e-312,9.46123165623291e-312
0.939730260046064,0.0602697399539363,9.48410475238353e-312,9.48410475238353e-312
1,9.08958889623957e-312,9.08958889623957e-312,9.08958889623957e-312
0.92683425363483,0.0731657463651704,9.49568525592388e-312,9.49568525592388e-312
0.912164892475639,0.087835107524361,9.48874685607382e-312,9.48874685607382e-312
0.904551035243895,0.0954489647561048,9.48009265443141e-312,9.48009265443141e-312
0.909574375480875,0.0904256245191251,9.52479781277893e-312,9.52479781277893e-312
0.909174729221825,0.0908252707781753,9.51745526257647e-312,9.51745526257647e-312
0.999996725326028,3.27467397154419e-06,8.5931108544046e-312,8.5931108544046e-312
0.908755959912166,0.0912440400878346,9.47213207510646e-312,9.47213207510646e-312
0.916433157760185,0.0835668422398145,9.45760399566095e-312,9.45760399566095e-312
0.918703966852105,0.0812960331478952,9.3989228102249e-312,9.3989228102249e-312
0.930394105437954,0.069605894562046,9.38886942319116e-312,9.38886942319116e-312
0.954260548319034,0.0457394516809659,9.44693995383468e-312,9.44693995383468e-312
1,9.04468732522198e-312,9.04468732522198e-312,9.04468732522198e-312
0.95966214665418,0.0403378533458199,9.40593055677823e-312,9.40593055677823e-312
0.959327447690151,0.040672552309849,9.35957915053792e-312,9.35957915053792e-312
0.964390083527949,0.0356099164720512,9.33051609082451e-312,9.33051609082451e-312
0.963898975775468,0.0361010242245325,9.30447279132627e-312,9.30447279132627e-312
0.999998731919917,1.26808008284032e-06,8.65882726611275e-312,8.65882726611275e-312
0.966284741041393,0.0337152589586075,9.32875967221656e-312,9.32875967221656e-312
0.970382661353596,0.0296173386464047,9.34045202109277e-312,9.34045202109277e-312
0.971406304706545,0.0285936952934553,9.37184470195563e-312,9.37184470195563e-312
0.974052064809158,0.025947935190842,9.43193444083089e-312,9.43193444083089e-312
0.982480234121373,0.0175197658786268,9.55148245931693e-312,9.55148245931693e-312
0.984343650175831,0.0156563498241692,9.72838722138317e-312,9.72838722138317e-312
1,9.02005070412454e-312,9.02005070412454e-312,9.02005070412454e-312
0.984638840515101,0.0153611594848993,9.98208515977537e-312,9.98208515977537e-312
0.986175734455843,0.0138242655441573,1.04000725292616e-311,1.04000725292616e-311
0.974243410527801,0.0257565894721992,1.09127420959706e-311,1.09127420959706e-311
0.999943094215898,5.69057841019554e-05,8.74601205432361e-312,8.74601205432361e-312
0.949502491192662,0.0504975088073382,1.15465719787942e-311,1.15465719787942e-311
0.903074650889155,0.0969246626111463,6.86499698526083e-07,1.22954459433289e-311
0.83462185142043,0.16537755461309,5.93966480065658e-07,1.29849562962305e-311
0.742328225339686,0.257639833073096,3.19415872180989e-05,1.35898482750767e-311
0.633811862271393,0.363191745955499,0.00299639177310775,1.39463243006596e-311
0.520916043700686,0.473217897143687,0.00586605915562708,1.40858521497696e-311
0.413124175149096,0.577917653485169,0.0089581713657348,1.39939779465029e-311
1,8.9877555481903e-312,8.9877555481903e-312,8.9877555481903e-312
0.313699616662178,0.674043504942805,0.0122568783950177,1.36578740414505e-311
0.235045668034367,0.741346960059864,0.023607371905769,1.30385541305023e-311
0.999936443391691,6.35566083089395e-05,8.86941371836081e-312,8.86941371836081e-312
0.180073582943938,0.796321319497764,0.0236050975582982,1.23970156990706e-311
0.147299517650326,0.828668851310819,0.0240316310388546,1.18722111005728e-311
0.112259315197434,0.866854758722925,0.0208859260796409,1.07216607737915e-311
0.0945635519892423,0.886907477491497,0.0185289705192609,1.01795746033751e-311
0.0931538000640443,0.891452132458476,0.0153940674774793,9.74407567112181e-312
0.0872216529706781,0.900651886924327,0.0121264601049947,9.3608383300818e-312
0.0856401253524739,0.909737837190932,0.00462203745659395,9.09028199275262e-312
0.0823021286651643,0.91272143333322,0.00497643800161662,8.84294271600559e-312
1,8.99075963074405e-312,8.99075963074405e-312,8.99075963074405e-312
0.0716848158455022,0.922631942908973,0.00568324124552464,8.68646134774774e-312
0.999917963470739,8.20365292608097e-05,8.97930947860824e-312,8.97930947860824e-312
0.0612662376182739,0.932600720561112,0.00613304182061347,8.92457331163396e-312
0.0486590601794589,0.937919214863934,0.0134217249566068,8.78026130905634e-312
0.0425572529788768,0.943419137191688,0.0140236098294354,8.63756265757865e-312
0.0334158778004128,0.952142611800257,0.0144415103993299,8.54752070852816e-312
0.0224592530434692,0.963480627561167,0.0140601193953634,8.45301189455781e-312
0.0122048832488019,0.973809966550323,0.0139851502008749,8.37389625240295e-312
0.00300651121218137,0.984803427373663,0.0121900614141554,8.33038937437116e-312
0.00156089094448078,0.987213474132388,0.0112256349231315,8.26139303192038e-312
0.000683536841115463,0.996384684908877,0.00293177825000773,8.26065458225612e-312
0.999999831111464,1.68888536587388e-07,8.95919386663025e-312,8.95919386663025e-312
0.999753754892197,0.000246245107802543,8.14934915821623e-312,8.14934915821623e-312
0.000235289076280461,0.997645017827917,0.00211969309580213,8.23846040030609e-312
0.000197724582051615,0.997962673870591,0.00183960154735775,8.21891288595607e-312
0.000297015167680462,0.998600699917344,0.00110228491497544,8.23351187959234e-312
0.00101490337572538,0.998614682172111,0.000370414452163542,8.26377513867128e-312
0.00152072183006357,0.998209748738035,0.000269529431902024,8.29731100510106e-312
0.00182560324406104,0.997954397709246,0.000219999046693085,8.33738389405593e-312
0.0024844778077434,0.997266582208379,0.000248939983877353,8.38994263853714e-312
0.00890607457484618,0.990908467852136,0.00018545757301809,8.42958067109312e-312
0.00268352168708813,0.997122080384888,0.000194397928024005,8.52249865820884e-312
0.00251665587460664,0.997306845671596,0.00017649845379777,8.60590644927413e-312
0.999997634398422,7.22148241051773e-07,9.56888374896884e-312,1.64345333706107e-06
0.999792605424746,0.000207394575253834,8.58526953255632e-312,8.58526953255632e-312
1,8.94821770777975e-312,8.94821770777975e-312,8.94821770777975e-312
0.00212149730457786,0.997567366250036,0.000311136445386414,8.7114073137313e-312
0.00199346373811253,0.997594580182878,0.000411956079009533,8.86159694979155e-312
0.00110570000274528,0.998124514276908,0.00076978572034739,9.07091957632216e-312
0.00050696999754539,0.997434596122189,0.00205843388026578,9.37997564677027e-312
8.27618077210202e-05,0.993364583955924,0.00655265423635463,9.83222529790937e-312
4.39423652206173e-05,0.980517062622811,0.0194389950119687,1.04506357373522e-311
5.14387087171291e-05,0.950881942360869,0.0490666189304136,1.11602710860453e-311
0.000291321273131118,0.891927435678778,0.107781243048091,1.19389852974167e-311
0.000166166607841409,0.801050440661815,0.198783392730344,1.26312139719428e-311
0.999748936989831,0.000251063010168473,7.82256872791847e-312,7.82256872791847e-312
0.000239886028301653,0.680320023351308,0.319440090620391,1.30840171840584e-311
0.999999350578143,6.49421857195447e-07,8.94871688523627e-312,8.94871688523627e-312
0.00108628893778459,0.544051773571331,0.454861937490884,1.32897478659287e-311
0.00020194874230366,0.406847509560218,0.592950541697479,1.31794401696942e-311
0.000192086466459066,0.27676157396035,0.723046339573191,1.27914137289325e-311
0.000198011662056403,0.16489342886461,0.834908559473333,1.21630891451843e-311
9.05265249674989e-05,0.0861178060013588,0.913791667473674,1.14117003351245e-311
9.27481937989052e-05,0.0362925061070799,0.963614745699121,1.06404161560449e-311
7.95640138352077e-05,0.0129647809850705,0.986955655001094,9.93420851056985e-312
6.62298057107238e-05,0.00356767871441112,0.996366091479878,9.38169405052969e-312
8.16715093527219e-312,8.16715093527219e-312,8.16715093527219e-312,1
4.96723969249815e-05,0.00074122779365928,0.999209099809416,9.01231838521787e-312
1.82298527324502e-05,0.000192627731968571,0.999789142415299,8.75189860606171e-312
0.999998567517445,1.43248255456445e-06,8.94407375554456e-312,8.94407375554456e-312
1.77887912437344e-07,9.18133440350131e-05,0.999908008768053,8.58548317174903e-312
3.66438507434688e-07,0.000163954234719076,0.999835679326773,8.49332154556062e-312
8.64087023915497e-08,0.000230052380172358,0.999769861211125,8.42098801027744e-312
1.55934908923657e-07,0.000217867146712762,0.999781976918378,8.37665148430322e-312
8.35376700303232e-312,0.000255181260802296,0.999744818739198,8.35376700303232e-312
8.34622707641064e-312,0.000233122200265791,0.999766877799734,8.34622707641064e-312
1.00775818051627e-07,0.000251905654204853,0.999747993569977,8.3554110283362e-312
