semimajor_axis,eccentricity,file_name,cluster_index
198014.999017841,0.0328999954816025,10102.csv,0
198131.999017261,0.0328999954816031,10103.csv,2
198132.999017256,0.0328999954816031,10104.csv,2
198133.999017251,0.0328999954816035,10105.csv,2
198134.999017246,0.0328999954816035,10106.csv,2
198135.999017241,0.0328999954816041,10107.csv,2
198136.999017236,0.0328999954816033,10108.csv,2
198137.999017231,0.0328999954816039,10109.csv,2
198188.999071078,0.00279999558890502,1011.csv,0
198138.999017226,0.0328999954816033,10110.csv,2
198139.999017221,0.0328999954816037,10111.csv,2
198140.999017216,0.0328999954816035,10112.csv,2
198015.999017836,0.0328999954816034,10113.csv,0
198141.999017211,0.0328999954816037,10114.csv,2
198142.999017206,0.0328999954816039,10115.csv,2
198143.999017201,0.0328999954816037,10116.csv,2
198144.999017196,0.0328999954816041,10117.csv,2
198145.999017192,0.0328999954816043,10118.csv,2
198146.999017187,0.0328999954816045,10119.csv,2
198189.999071074,0.00279999558890482,1012.csv,0
198147.999017182,0.0328999954816041,10120.csv,2
198148.999017176,0.0328999954816037,10121.csv,2
198149.999017171,0.0328999954816032,10122.csv,2
198150.999017167,0.0328999954816035,10123.csv,2
198016.999017831,0.032899995481603,10124.csv,0
198151.999017162,0.0328999954816039,10125.csv,2
198152.999017157,0.0328999954816037,10126.csv,1
198153.999017152,0.0328999954816037,10127.csv,1
198154.999017147,0.0328999954816036,10128.csv,1
198155.999017142,0.0328999954816035,10129.csv,1
198190.999071069,0.00279999558890525,1013.csv,0
198156.999017137,0.0328999954816041,10130.csv,1
198157.999017132,0.0328999954816039,10131.csv,1
198158.999017127,0.0328999954816035,10132.csv,1
198159.999017122,0.0328999954816047,10133.csv,1
198160.999017117,0.0328999954816041,10134.csv,1
198017.999017826,0.0328999954816028,10135.csv,0
198161.999017112,0.0328999954816041,10136.csv,1
198162.999017107,0.0328999954816041,10137.csv,1
198163.999017102,0.0328999954816043,10138.csv,1
198164.999017097,0.0328999954816038,10139.csv,1
198191.999071064,0.00279999558890484,1014.csv,0
198165.999017092,0.0328999954816034,10140.csv,1
198166.999017087,0.0328999954816033,10141.csv,1
198167.999017082,0.0328999954816041,10142.csv,1
198168.999017077,0.0328999954816041,10143.csv,1
198169.999017072,0.0328999954816037,10144.csv,1
198170.999017067,0.0328999954816043,10145.csv,1
198018.999017821,0.0328999954816028,10146.csv,0
198171.999017063,0.0328999954816041,10147.csv,1
198172.999017058,0.0328999954816039,10148.csv,1
198173.999017052,0.0328999954816038,10149.csv,1
198192.99907106,0.00279999558890499,1015.csv,0
198174.999017048,0.0328999954816043,10150.csv,1
198175.999017043,0.0328999954816039,10151.csv,1
198176.999017038,0.0328999954816036,10152.csv,1
198177.999017033,0.0328999954816039,10153.csv,1
198178.999017028,0.0328999954816041,10154.csv,1
198179.999017023,0.0328999954816039,10155.csv,1
198180.999017018,0.0328999954816043,10156.csv,1
198019.999017816,0.0328999954816034,10157.csv,0
198181.999017013,0.0328999954816043,10158.csv,1
198182.999017008,0.0328999954816035,10159.csv,1
198193.999071055,0.002799995588905,1016.csv,0
198183.999017003,0.0328999954816041,10160.csv,1
198184.999016998,0.0328999954816041,10161.csv,1
198185.999016993,0.0328999954816041,10162.csv,1
198186.999016988,0.0328999954816038,10163.csv,1
198187.999016983,0.032899995481604,10164.csv,1
198188.999016978,0.0328999954816039,10165.csv,1
198189.999016973,0.0328999954816039,10166.csv,1
198190.999016968,0.032899995481604,10167.csv,1
198020.999017811,0.0328999954816032,10168.csv,0
198191.999016963,0.0328999954816041,10169.csv,1
198194.99907105,0.00279999558890482,1017.csv,0
198192.999016958,0.0328999954816043,10170.csv,1
198193.999016953,0.0328999954816036,10171.csv,1
198194.999016948,0.0328999954816041,10172.csv,1
198195.999016943,0.032899995481604,10173.csv,1
198196.999016939,0.0328999954816043,10174.csv,1
198197.999016933,0.0328999954816038,10175.csv,1
198198.999016929,0.032899995481604,10176.csv,1
198199.999016924,0.0328999954816041,10177.csv,1
198200.999016919,0.0328999954816036,10178.csv,1
198021.999017806,0.0328999954816028,10179.csv,0
198195.999071045,0.00279999558890505,1018.csv,0
198201.999016914,0.0328999954816041,10180.csv,1
198202.999016909,0.0328999954816038,10181.csv,1
198203.999016904,0.0328999954816041,10182.csv,1
198204.999016899,0.0328999954816047,10183.csv,1
198205.999016894,0.032899995481604,10184.csv,1
198206.999016889,0.0328999954816045,10185.csv,1
198207.999016884,0.0328999954816045,10186.csv,1
198208.999016879,0.0328999954816036,10187.csv,1
198209.999016874,0.032899995481604,10188.csv,1
198009.999016576,0.0335999954791598,10189.csv,0
198196.999071041,0.00279999558890477,1019.csv,0
198022.999017801,0.0328999954816035,10190.csv,0
198010.999016571,0.0335999954791603,10191.csv,0
198011.999016566,0.03359999547916,10192.csv,0
198012.999016562,0.0335999954791605,10193.csv,0
198013.999016557,0.0335999954791599,10194.csv,0
198014.999016552,0.03359999547916,10195.csv,0
198015.999016546,0.0335999954791598,10196.csv,0
198016.999016542,0.0335999954791598,10197.csv,0
198017.999016537,0.0335999954791602,10198.csv,0
198018.999016532,0.0335999954791594,10199.csv,0
198167.999076073,4.6623444592706e-09,102.csv,1
198011.999069453,0.00419999558382,1020.csv,0
198019.999016527,0.0335999954791605,10200.csv,0
198023.999017796,0.032899995481603,10201.csv,0
198020.999016522,0.0335999954791598,10202.csv,0
198021.999016517,0.03359999547916,10203.csv,0
198022.999016512,0.03359999547916,10204.csv,0
198023.999016507,0.03359999547916,10205.csv,0
198024.999016502,0.0335999954791596,10206.csv,0
198025.999016497,0.0335999954791606,10207.csv,0
198026.999016492,0.0335999954791596,10208.csv,0
198027.999016487,0.0335999954791601,10209.csv,0
198101.99906903,0.004199995583821,1021.csv,3
198028.999016482,0.0335999954791601,10210.csv,0
198029.999016477,0.0335999954791596,10211.csv,0
198024.999017791,0.0328999954816028,10212.csv,0
198030.999016472,0.0335999954791607,10213.csv,0
198031.999016467,0.03359999547916,10214.csv,0
198032.999016462,0.03359999547916,10215.csv,0
198033.999016457,0.0335999954791596,10216.csv,0
198034.999016452,0.0335999954791602,10217.csv,0
198035.999016447,0.03359999547916,10218.csv,0
198036.999016442,0.0335999954791598,10219.csv,0
198197.999063648,0.00699999557368043,1022.csv,0
198037.999016437,0.0335999954791594,10220.csv,0
198038.999016432,0.0335999954791596,10221.csv,0
198039.999016427,0.0335999954791602,10222.csv,0
198025.999017786,0.032899995481603,10223.csv,0
198040.999016422,0.03359999547916,10224.csv,0
198041.999016418,0.0335999954791602,10225.csv,0
198042.999016412,0.03359999547916,10226.csv,0
198043.999016408,0.0335999954791604,10227.csv,0
198044.999016402,0.0335999954791598,10228.csv,0
198045.999016398,0.0335999954791604,10229.csv,0
198198.999063644,0.00699999557368066,1023.csv,0
198046.999016393,0.0335999954791606,10230.csv,0
198047.999016388,0.03359999547916,10231.csv,0
198048.999016383,0.0335999954791597,10232.csv,0
198049.999016378,0.0335999954791598,10233.csv,0
198026.999017782,0.0328999954816034,10234.csv,0
198050.999016373,0.03359999547916,10235.csv,0
198051.999016368,0.0335999954791602,10236.csv,0
198052.999016363,0.0335999954791602,10237.csv,0
198053.999016358,0.0335999954791602,10238.csv,0
198054.999016353,0.03359999547916,10239.csv,0
198199.999063639,0.00699999557368045,1024.csv,0
198055.999016348,0.0335999954791602,10240.csv,0
198056.999016343,0.03359999547916,10241.csv,0
198057.999016338,0.0335999954791606,10242.csv,0
198058.999016333,0.0335999954791606,10243.csv,0
198059.999016328,0.03359999547916,10244.csv,0
198027.999017776,0.032899995481603,10245.csv,0
198060.999016323,0.0335999954791593,10246.csv,0
198061.999016318,0.03359999547916,10247.csv,0
198062.999016313,0.0335999954791608,10248.csv,0
198063.999016308,0.0335999954791608,10249.csv,0
198200.999063634,0.00699999557368131,1025.csv,0
198064.999016303,0.0335999954791608,10250.csv,0
198065.999016298,0.0335999954791602,10251.csv,0
198066.999016293,0.0335999954791606,10252.csv,0
198067.999016288,0.03359999547916,10253.csv,0
198068.999016283,0.0335999954791599,10254.csv,0
198069.999016279,0.0335999954791604,10255.csv,0
198028.999017771,0.0328999954816028,10256.csv,0
198070.999016274,0.0335999954791609,10257.csv,0
198071.999016269,0.0335999954791606,10258.csv,0
198072.999016264,0.0335999954791602,10259.csv,0
198201.999063629,0.00699999557368087,1026.csv,0
198073.999016259,0.0335999954791602,10260.csv,0
198074.999016254,0.0335999954791608,10261.csv,0
198075.999016249,0.0335999954791604,10262.csv,0
198076.999016244,0.03359999547916,10263.csv,0
198077.999016239,0.0335999954791604,10264.csv,0
198078.999016234,0.0335999954791604,10265.csv,1
198079.999016229,0.0335999954791606,10266.csv,1
198029.999017767,0.0328999954816034,10267.csv,0
198080.999016224,0.03359999547916,10268.csv,1
198081.999016219,0.0335999954791606,10269.csv,1
198202.999063625,0.00699999557368063,1027.csv,0
198082.999016214,0.0335999954791604,10270.csv,1
198083.999016209,0.0335999954791604,10271.csv,1
198084.999016204,0.0335999954791604,10272.csv,1
198085.999016199,0.0335999954791604,10273.csv,1
198086.999016194,0.03359999547916,10274.csv,1
198087.999016189,0.0335999954791602,10275.csv,1
198088.999016184,0.0335999954791608,10276.csv,1
198089.999016179,0.0335999954791602,10277.csv,1
198030.999017762,0.0328999954816028,10278.csv,0
198090.999016174,0.0335999954791604,10279.csv,1
198203.99906362,0.00699999557368091,1028.csv,0
198091.999016169,0.0335999954791604,10280.csv,1
198092.999016164,0.0335999954791602,10281.csv,1
198093.999016159,0.0335999954791601,10282.csv,1
198094.999016154,0.0335999954791606,10283.csv,1
198095.999016149,0.03359999547916,10284.csv,1
198096.999016144,0.0335999954791604,10285.csv,1
198097.999016139,0.0335999954791604,10286.csv,1
198098.999016134,0.03359999547916,10287.csv,1
198099.999016129,0.0335999954791601,10288.csv,1
198031.999017757,0.032899995481603,10289.csv,0
198204.999063615,0.00699999557368088,1029.csv,0
198100.999016125,0.0335999954791608,10290.csv,1
198101.99901612,0.0335999954791608,10291.csv,1
198102.999016115,0.0335999954791606,10292.csv,1
198103.99901611,0.0335999954791608,10293.csv,1
198104.999016105,0.0335999954791602,10294.csv,1
198105.9990161,0.0335999954791608,10295.csv,1
198106.999016095,0.0335999954791608,10296.csv,1
198107.99901609,0.0335999954791608,10297.csv,1
198108.999016085,0.0335999954791599,10298.csv,1
198109.99901608,0.0335999954791608,10299.csv,1
198168.999076068,4.66234357109027e-09,103.csv,1
198205.999063611,0.00699999557368111,1030.csv,0
198032.999017752,0.0328999954816028,10300.csv,0
198110.999016075,0.0335999954791608,10301.csv,1
198111.99901607,0.0335999954791608,10302.csv,1
198112.999016065,0.0335999954791606,10303.csv,1
198113.99901606,0.0335999954791606,10304.csv,1
198114.999016055,0.033599995479161,10305.csv,1
198115.99901605,0.0335999954791603,10306.csv,1
198116.999016045,0.0335999954791602,10307.csv,1
198117.99901604,0.0335999954791608,10308.csv,1
198118.999016035,0.0335999954791605,10309.csv,1
198206.999063606,0.00699999557368046,1031.csv,0
198119.99901603,0.0335999954791608,10310.csv,1
198033.999017747,0.0328999954816025,10311.csv,0
198120.999016025,0.0335999954791608,10312.csv,2
198121.99901602,0.0335999954791606,10313.csv,2
198122.999016015,0.0335999954791608,10314.csv,2
198123.99901601,0.0335999954791608,10315.csv,2
198124.999016005,0.0335999954791601,10316.csv,2
198125.999016,0.0335999954791599,10317.csv,2
198126.999015995,0.0335999954791608,10318.csv,2
198127.999015991,0.033599995479161,10319.csv,2
198102.999069026,0.00419999558382097,1032.csv,3
198128.999015985,0.0335999954791603,10320.csv,2
198129.999015981,0.0335999954791608,10321.csv,2
198034.999017742,0.032899995481603,10322.csv,0
198130.999015976,0.033599995479161,10323.csv,2
198131.999015971,0.0335999954791605,10324.csv,2
198132.999015966,0.0335999954791612,10325.csv,2
198133.999015961,0.0335999954791607,10326.csv,2
198134.999015956,0.0335999954791606,10327.csv,2
198135.999015951,0.0335999954791606,10328.csv,2
198136.999015946,0.0335999954791603,10329.csv,2
198207.999063601,0.00699999557368044,1033.csv,0
198137.999015941,0.0335999954791607,10330.csv,2
198138.999015936,0.0335999954791607,10331.csv,2
198139.999015931,0.0335999954791606,10332.csv,2
198035.999017737,0.0328999954816026,10333.csv,0
198140.999015926,0.0335999954791603,10334.csv,2
198141.999015921,0.0335999954791607,10335.csv,2
198142.999015916,0.0335999954791608,10336.csv,2
198143.999015911,0.033599995479161,10337.csv,2
198144.999015906,0.033599995479161,10338.csv,2
198145.999015901,0.0335999954791608,10339.csv,2
198208.999063596,0.00699999557368024,1034.csv,0
198146.999015896,0.0335999954791608,10340.csv,2
198147.999015891,0.0335999954791608,10341.csv,2
198148.999015886,0.0335999954791609,10342.csv,2
198149.999015881,0.0335999954791614,10343.csv,2
198036.999017732,0.0328999954816034,10344.csv,0
198150.999015876,0.0335999954791608,10345.csv,2
198151.999015871,0.0335999954791607,10346.csv,2
198152.999015866,0.0335999954791603,10347.csv,2
198153.999015861,0.0335999954791601,10348.csv,1
198154.999015856,0.0335999954791607,10349.csv,1
198209.999063592,0.00699999557368112,1035.csv,0
198155.999015851,0.0335999954791601,10350.csv,1
198156.999015846,0.0335999954791609,10351.csv,1
198157.999015842,0.0335999954791609,10352.csv,1
198158.999015837,0.0335999954791607,10353.csv,1
198159.999015832,0.0335999954791607,10354.csv,1
198037.999017727,0.0328999954816028,10355.csv,0
198160.999015827,0.0335999954791607,10356.csv,1
198161.999015822,0.0335999954791607,10357.csv,1
198162.999015817,0.0335999954791605,10358.csv,1
198163.999015812,0.0335999954791607,10359.csv,1
198103.999069021,0.00419999558382075,1036.csv,3
198164.999015807,0.0335999954791609,10360.csv,1
198165.999015802,0.0335999954791613,10361.csv,1
198166.999015797,0.0335999954791605,10362.csv,1
198167.999015792,0.0335999954791605,10363.csv,1
198168.999015787,0.0335999954791609,10364.csv,1
198169.999015782,0.0335999954791603,10365.csv,1
198038.999017722,0.0328999954816034,10366.csv,0
198170.999015777,0.0335999954791607,10367.csv,1
198171.999015772,0.0335999954791613,10368.csv,1
198172.999015767,0.0335999954791607,10369.csv,1
198104.999069016,0.00419999558382056,1037.csv,3
198173.999015762,0.0335999954791609,10370.csv,1
198174.999015757,0.0335999954791615,10371.csv,1
198175.999015752,0.0335999954791609,10372.csv,1
198176.999015747,0.0335999954791614,10373.csv,1
198177.999015742,0.0335999954791611,10374.csv,1
198178.999015737,0.0335999954791611,10375.csv,1
198179.999015732,0.0335999954791607,10376.csv,1
198039.999017717,0.0328999954816034,10377.csv,0
198180.999015727,0.0335999954791611,10378.csv,1
198181.999015722,0.0335999954791609,10379.csv,1
198105.999069011,0.00419999558382039,1038.csv,3
198182.999015718,0.0335999954791618,10380.csv,1
198183.999015713,0.0335999954791615,10381.csv,2
198184.999015708,0.0335999954791613,10382.csv,2
198185.999015703,0.0335999954791618,10383.csv,2
198186.999015697,0.0335999954791598,10384.csv,2
198187.999015693,0.0335999954791613,10385.csv,1
198188.999015688,0.0335999954791609,10386.csv,1
198189.999015683,0.0335999954791607,10387.csv,1
198040.999017712,0.0328999954816025,10388.csv,0
198190.999015678,0.0335999954791607,10389.csv,1
198106.999069007,0.00419999558382054,1039.csv,3
198191.999015673,0.0335999954791613,10390.csv,1
198192.999015668,0.0335999954791609,10391.csv,1
198193.999015663,0.0335999954791607,10392.csv,1
198194.999015658,0.033599995479162,10393.csv,1
198195.999015653,0.0335999954791605,10394.csv,1
198196.999015648,0.0335999954791611,10395.csv,1
198197.999015643,0.0335999954791615,10396.csv,1
198198.999015638,0.0335999954791607,10397.csv,1
198199.999015633,0.0335999954791615,10398.csv,1
198041.999017707,0.0328999954816033,10399.csv,0
198169.999076063,4.6623444592961e-09,104.csv,1
198107.999069002,0.00419999558382014,1040.csv,3
198200.999015628,0.0335999954791604,10400.csv,1
198201.999015623,0.0335999954791607,10401.csv,1
198202.999015618,0.0335999954791615,10402.csv,1
198203.999015613,0.0335999954791613,10403.csv,1
198204.999015608,0.0335999954791611,10404.csv,1
198205.999015603,0.0335999954791609,10405.csv,1
198206.999015598,0.0335999954791613,10406.csv,1
198207.999015593,0.0335999954791615,10407.csv,1
198208.999015588,0.0335999954791609,10408.csv,1
198209.999015583,0.0335999954791615,10409.csv,1
198108.999068997,0.00419999558382054,1041.csv,3
198042.999017702,0.0328999954816036,10410.csv,0
198009.999015285,0.0342999954767193,10411.csv,0
198010.99901528,0.0342999954767198,10412.csv,0
198011.999015276,0.0342999954767197,10413.csv,0
198012.99901527,0.0342999954767191,10414.csv,0
198013.999015266,0.0342999954767193,10415.csv,0
198014.99901526,0.0342999954767191,10416.csv,0
198015.999015256,0.0342999954767191,10417.csv,0
198016.999015251,0.0342999954767189,10418.csv,0
198017.999015246,0.0342999954767189,10419.csv,0
198109.999068993,0.00419999558382031,1042.csv,3
198018.999015241,0.0342999954767189,10420.csv,0
198043.999017697,0.0328999954816036,10421.csv,0
198019.999015236,0.0342999954767186,10422.csv,0
198020.999015231,0.0342999954767189,10423.csv,0
198021.999015226,0.0342999954767189,10424.csv,0
198022.999015221,0.0342999954767191,10425.csv,0
198023.999015216,0.0342999954767189,10426.csv,0
198024.999015211,0.0342999954767191,10427.csv,0
198025.999015206,0.0342999954767197,10428.csv,0
198026.999015201,0.0342999954767191,10429.csv,0
198110.999068988,0.00419999558382098,1043.csv,3
198027.999015196,0.0342999954767193,10430.csv,0
198028.999015191,0.0342999954767189,10431.csv,0
198044.999017692,0.0328999954816027,10432.csv,0
198029.999015186,0.0342999954767193,10433.csv,0
198030.999015181,0.0342999954767189,10434.csv,0
198031.999015176,0.0342999954767189,10435.csv,0
198032.999015171,0.0342999954767193,10436.csv,0
198033.999015166,0.0342999954767191,10437.csv,0
198034.999015161,0.0342999954767193,10438.csv,0
198035.999015156,0.0342999954767192,10439.csv,0
198012.999069448,0.00419999558381984,1044.csv,0
198036.999015151,0.0342999954767189,10440.csv,0
198037.999015146,0.0342999954767191,10441.csv,0
198038.999015141,0.0342999954767197,10442.csv,0
198045.999017687,0.0328999954816032,10443.csv,0
198039.999015136,0.0342999954767189,10444.csv,0
198040.999015131,0.0342999954767191,10445.csv,0
198041.999015126,0.0342999954767191,10446.csv,0
198042.999015121,0.0342999954767191,10447.csv,0
198043.999015116,0.0342999954767195,10448.csv,0
198044.999015111,0.0342999954767189,10449.csv,0
198111.999068983,0.00419999558382052,1045.csv,3
198045.999015106,0.0342999954767193,10450.csv,0
198046.999015101,0.0342999954767191,10451.csv,0
198047.999015097,0.0342999954767197,10452.csv,0
198048.999015091,0.0342999954767195,10453.csv,0
198046.999017682,0.0328999954816036,10454.csv,0
198049.999015087,0.0342999954767197,10455.csv,0
198050.999015081,0.0342999954767191,10456.csv,0
198051.999015077,0.0342999954767195,10457.csv,0
198052.999015072,0.0342999954767197,10458.csv,0
198053.999015067,0.0342999954767189,10459.csv,0
198112.999068978,0.00419999558382031,1046.csv,3
198054.999015062,0.0342999954767197,10460.csv,0
198055.999015057,0.0342999954767188,10461.csv,0
198056.999015052,0.0342999954767191,10462.csv,0
198057.999015047,0.0342999954767193,10463.csv,0
198058.999015042,0.0342999954767193,10464.csv,0
198047.999017677,0.0328999954816029,10465.csv,0
198059.999015037,0.0342999954767197,10466.csv,0
198060.999015032,0.0342999954767195,10467.csv,0
198061.999015027,0.0342999954767199,10468.csv,0
198062.999015022,0.0342999954767195,10469.csv,0
198113.999068974,0.00419999558382034,1047.csv,3
198063.999015017,0.0342999954767194,10470.csv,0
198064.999015012,0.0342999954767197,10471.csv,0
198065.999015007,0.0342999954767201,10472.csv,0
198066.999015002,0.0342999954767197,10473.csv,0
198067.999014997,0.0342999954767197,10474.csv,0
198068.999014992,0.0342999954767195,10475.csv,0
198048.999017672,0.032899995481603,10476.csv,0
198069.999014987,0.0342999954767197,10477.csv,0
198070.999014982,0.0342999954767188,10478.csv,0
198071.999014977,0.0342999954767197,10479.csv,0
198114.999068969,0.00419999558382053,1048.csv,3
198072.999014972,0.0342999954767197,10480.csv,0
198073.999014967,0.0342999954767186,10481.csv,0
198074.999014962,0.0342999954767197,10482.csv,0
198075.999014957,0.0342999954767194,10483.csv,0
198076.999014952,0.0342999954767197,10484.csv,0
198077.999014947,0.0342999954767194,10485.csv,0
198078.999014942,0.0342999954767197,10486.csv,1
198049.999017667,0.0328999954816032,10487.csv,0
198079.999014937,0.0342999954767195,10488.csv,1
198080.999014932,0.0342999954767197,10489.csv,1
198115.999068964,0.00419999558382032,1049.csv,3
198081.999014927,0.034299995476719,10490.csv,1
198082.999014922,0.0342999954767194,10491.csv,1
198083.999014918,0.0342999954767203,10492.csv,1
198084.999014912,0.0342999954767197,10493.csv,1
198085.999014908,0.0342999954767197,10494.csv,1
198086.999014902,0.0342999954767192,10495.csv,1
198087.999014898,0.0342999954767197,10496.csv,1
198088.999014893,0.0342999954767197,10497.csv,1
198050.999017662,0.0328999954816027,10498.csv,0
198089.999014888,0.0342999954767197,10499.csv,1
198170.999076059,4.66234412622705e-09,105.csv,1
198116.99906896,0.00419999558382118,1050.csv,3
198090.999014883,0.0342999954767196,10500.csv,1
198091.999014878,0.0342999954767197,10501.csv,1
198092.999014873,0.0342999954767192,10502.csv,1
198093.999014868,0.0342999954767194,10503.csv,1
198094.999014863,0.0342999954767203,10504.csv,1
198095.999014858,0.0342999954767196,10505.csv,1
198096.999014853,0.0342999954767197,10506.csv,1
198097.999014848,0.0342999954767197,10507.csv,1
198098.999014843,0.0342999954767196,10508.csv,1
198051.999017657,0.0328999954816029,10509.csv,0
198117.999068955,0.00419999558382076,1051.csv,3
198099.999014838,0.0342999954767196,10510.csv,1
198100.999014833,0.0342999954767199,10511.csv,1
198101.999014828,0.0342999954767196,10512.csv,1
198102.999014823,0.034299995476719,10513.csv,1
198103.999014818,0.0342999954767201,10514.csv,1
198104.999014813,0.0342999954767205,10515.csv,1
198105.999014808,0.0342999954767192,10516.csv,1
198106.999014803,0.0342999954767196,10517.csv,1
198107.999014798,0.0342999954767201,10518.csv,1
198108.999014793,0.0342999954767196,10519.csv,1
198118.99906895,0.00419999558382032,1052.csv,3
